"_id","timestamp","device_id","touch_app","touch_action","touch_action_text","scroll_items","scroll_from_index","scroll_to_index"
5105,1588564261216,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,19,29
5106,1588564261324,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,21,31
5107,1588564261431,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,22,32
5108,1588564261530,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,23,34
5109,1588564261640,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,28,38
5110,1588564261743,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,31,42
5111,1588564261847,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,34,44
5112,1588564261943,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,36,46
5113,1588564262052,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,38,48
5114,1588564262157,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,39,49
5115,1588564262262,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,40,52
5116,1588564262363,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,41,52
5117,1588564262476,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,42,52
5118,1588564262578,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,44,52
5119,1588564263181,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_UP","",53,25,35
5120,1588564263287,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_UP","",53,10,20
5121,1588564263962,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_CLICKED","[Aaaa aaaaaaa aaaa]",-1,-1,-1
5122,1588564267682,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,5,16
5123,1588564267783,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,8,18
5124,1588564267879,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,9,19
5125,1588564267984,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,14,24
5126,1588564268091,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,19,30
5127,1588564268194,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,24,34
5128,1588564268408,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,29,39
5129,1588564268520,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,32,42
5130,1588564268618,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,33,43
5131,1588564268732,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,35,45
5132,1588564268938,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_UP","",53,19,30
5133,1588564269056,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_UP","",53,5,15
5134,1588564269979,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,16,26
5135,1588564270083,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,23,34
5136,1588564270193,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,34,44
5137,1588564270306,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,43,52
5138,1588564270405,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,44,52
5139,1588564272406,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_CLICKED","[Aaaa aaaaaaa aaaa]",-1,-1,-1
5140,1588564274505,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaa Aaa* aa Aaaaaaa* Aaaa aaa aaaaaa* Aaaaaa aaaaaaa* Aaaaa aaaa aaaaaaaa aaaaa* Aaaaa Aaaaaa Aaa* Aaaa* Aa aa Aaaaaaaa Aaaaa* Aaaaa]",-1,-1,-1
5141,1588564275541,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_CLICKED","[Aaaa aaaaaaa aaaa]",-1,-1,-1
5142,1588564278282,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,41,52
5143,1588564278381,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,42,52
5144,1588564278499,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_UP","",53,36,46
5145,1588564278610,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_UP","",53,25,35
5146,1588564278715,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_UP","",53,17,27
5147,1588564278811,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_UP","",53,10,20
5148,1588564281190,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,14,24
5149,1588564281294,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,18,28
5150,1588564281400,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,28,38
5151,1588564281512,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,36,46
5152,1588564281626,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,41,52
5153,1588564281742,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",53,44,52
5154,1588564282787,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_UP","",53,23,33
5155,1588564282908,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_UP","",53,8,18
5156,1588564283754,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_CLICKED","[Aaaa aaaaaaa aaaa]",-1,-1,-1
5157,1588564287506,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_CLICKED","[Aaaa aaaaaaa aaaa]",-1,-1,-1
5158,1588564296591,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[]",-1,-1,-1
5159,1588564297869,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[Aaaaaaa]",-1,-1,-1
5160,1588564304448,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,3,13
5161,1588564304551,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,4,14
5162,1588564304665,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,5,15
5163,1588564305071,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,6,16
5164,1588564305969,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,8,19
5165,1588564306061,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,10,20
5166,1588564306172,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,11,22
5167,1588564306269,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,12,22
5168,1588564306372,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,13,23
5169,1588564306792,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,14,24
5170,1588564307322,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,15,25
5171,1588564307733,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,16,26
5172,1588564307846,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,17,27
5173,1588564308060,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,18,28
5174,1588564308670,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,19,29
5175,1588564311133,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,20,31
5176,1588564311238,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,21,32
5177,1588564311334,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,22,32
5178,1588564312233,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,23,33
5179,1588564313226,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,24,34
5180,1588564314505,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,25,35
5181,1588564314818,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,26,37
5182,1588564314926,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,27,38
5183,1588564315025,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,28,38
5184,1588564315227,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,29,39
5185,1588564316846,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,30,41
5186,1588564316941,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,31,42
5187,1588564317147,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",50,32,42
5188,1588564318054,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",52,35,45
5189,1588564318146,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,37,48
5190,1588564318250,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,39,49
5191,1588564318348,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,40,50
5192,1588564318462,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,41,52
5193,1588564318686,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,42,52
5194,1588564320277,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_CLICKED","[Aaaa aaaaaaa aaaa]",-1,-1,-1
5195,1588564324463,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_UP","",55,7,17
5196,1588564327121,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,7,18
5197,1588564327310,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,13,23
5198,1588564327419,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,21,32
5199,1588564327886,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,22,32
5200,1588564329117,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_UP","",55,1,11
5201,1588564336459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,3,13
5202,1588564337478,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,4,14
5203,1588564337568,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,5,15
5204,1588564337674,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,6,16
5205,1588564337775,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,7,17
5206,1588564338861,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,8,18
5207,1588564339557,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,10,21
5208,1588564339659,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,12,23
5209,1588564339762,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,14,24
5210,1588564339866,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,15,25
5211,1588564339967,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,16,26
5212,1588564340275,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,17,27
5213,1588564343815,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,18,28
5214,1588564344741,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,19,29
5215,1588564345046,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,20,30
5216,1588564346170,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,21,31
5217,1588564346676,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,22,32
5218,1588564347500,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,23,33
5219,1588564347805,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,24,35
5220,1588564347905,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,26,36
5221,1588564348113,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,27,37
5222,1588564348342,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,28,38
5223,1588564348445,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,29,39
5224,1588564348648,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,30,41
5225,1588564348746,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,31,41
5226,1588564350387,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,32,42
5227,1588564350913,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,33,43
5228,1588564351108,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,34,44
5229,1588564351890,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,35,45
5230,1588564352285,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,36,46
5231,1588564358852,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,37,47
5232,1588564359157,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,38,48
5233,1588564360831,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,40,50
5234,1588564360930,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,41,52
5235,1588564361033,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,42,52
5236,1588564361342,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,43,52
5237,1588564364173,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_UP","",55,23,34
5238,1588564364278,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_UP","",55,8,18
5239,1588564369374,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,3,13
5240,1588564369674,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,4,14
5241,1588564370245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,9,19
5242,1588564370363,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,13,23
5243,1588564370472,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,16,27
5244,1588564370573,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,18,28
5245,1588564370674,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,26,36
5246,1588564370791,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,34,44
5247,1588564370900,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,41,52
5248,1588564371005,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,46,54
5249,1588564371107,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,48,54
5250,1588564372718,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[AaaaaAaa]",-1,-1,-1
5251,1588564374802,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","net.oneplus.launcher","ACTION_AWARE_TOUCH_CLICKED","[Aaaaa]",-1,-1,-1
5252,1588564376537,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.google.android.gm","ACTION_AWARE_TOUCH_CLICKED","[Aaaa aaaaaaaaaa aaaaaa]",-1,-1,-1
5253,1588564377093,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.google.android.gm","ACTION_AWARE_TOUCH_CLICKED","[Aaa aaaaaaa]",-1,-1,-1
5254,1588564430157,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_UP","",55,13,23
5255,1588564430277,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_UP","",55,2,13
5256,1588564431329,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_CLICKED","[AAAAAA]",-1,-1,-1
5257,1588564433641,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_CLICKED","[AAAAA]",-1,-1,-1
5258,1588564436556,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,5,15
5259,1588564436672,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,6,16
5260,1588564436820,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,7,17
5261,1588564437076,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,8,18
5262,1588564437304,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,10,20
5263,1588564437345,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,14,24
5264,1588564437456,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,16,26
5265,1588564437578,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,17,28
5266,1588564437726,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,18,28
5267,1588564437839,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,19,29
5268,1588564437966,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,27,37
5269,1588564438007,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,33,44
5270,1588564438093,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","com.spotify.music","ACTION_AWARE_TOUCH_SCROLLED_DOWN","",55,38,48
